"CCR7";"CD4";"CD45RA";"HLADR";"CD38";"CD8"
743,730590820312;1011,00341796875;2738,25024414062;1193,68444824219;1182,07690429688;3005,80712890625
1313,45190429688;1215,13928222656;2750,875;1380,345703125;1105,33947753906;3218,38037109375
1379,41137695312;812,733520507812;2727,84326171875;1065,09252929688;980,661376953125;3130,31616210938
1184,89208984375;1042,77917480469;3047,5283203125;1117,15832519531;984,572814941406;2264,11865234375
1216,64721679688;562,351318359375;2389,74829101562;1359,27124023438;735,617919921875;2957,75756835938
516,478637695312;1254,95556640625;3376,67895507812;609,798889160156;723,342834472656;2760,1005859375
1513,34130859375;1032,67858886719;3386,2998046875;1319,693359375;1216,46130371094;2891,50903320312
801,009399414062;1281,70251464844;3063,14428710938;1417,32397460938;695,218872070312;3038,12719726562
1591,27233886719;1448,56262207031;3159,14135742188;1108,78063964844;1300,72705078125;3308,95288085938
1379,6884765625;1628,84802246094;3350,67041015625;1055,9384765625;349,795928955078;3250,75732421875
1051,99255371094;938,502502441406;2546,69555664062;965,388366699219;1105,34375;2534,33935546875
1433,8232421875;647,0703125;2812,60180664062;1048,14599609375;1047,54577636719;2866,0556640625
1519,89416503906;1004,37322998047;2854,390625;961,254028320312;697,770385742188;2932,96875
1104,38928222656;707,030883789062;2426,34716796875;1096,60534667969;960,326354980469;2059,9990234375
1371,07006835938;551,155883789062;3382,6357421875;1007,78118896484;1847,17443847656;2779,40283203125
1295,06384277344;872,276794433594;2950,9853515625;1797,34094238281;1336,31225585938;2951,2041015625
858,848449707031;928,763793945312;3256,72338867188;1388,34851074219;904,618408203125;2477,6962890625
1570,89794921875;920,616333007812;2849,66040039062;1164,84582519531;632,195190429688;2766,61840820312
836,632019042969;831,8115234375;2359,86450195312;1442,27722167969;984,789855957031;2390,69067382812
1520,33508300781;1046,78869628906;2949,86669921875;982,3916015625;1427,52856445312;3235,97583007812
1441,90441894531;1176,6650390625;3079,88452148438;836,594543457031;2527,49438476562;1738,6396484375
1061,50415039062;761,951110839844;2706,96728515625;1399,70458984375;591,109497070312;2324,34252929688
1217,03967285156;785,166748046875;2929,9423828125;899,298583984375;1349,529296875;2976,11840820312
1484,04895019531;539,976806640625;2514,97802734375;860,493530273438;1289,59582519531;2648,3974609375
887,92333984375;637,934265136719;2634,2841796875;314,325439453125;1421,44104003906;3007,70825195312
1285,71362304688;920,069030761719;2888,50170898438;1195,58557128906;1588,04370117188;3047,87329101562
1262,77111816406;1531,30041503906;2851,59033203125;348,188446044922;1085,97155761719;3453,14990234375
1087,20690917969;469,220916748047;2651,03076171875;1909,45666503906;1458,94885253906;3296,48388671875
1154,56945800781;793,335693359375;2474,21215820312;2045,61157226562;1325,17297363281;3402,63452148438
1232,466796875;700,414428710938;2816,38403320312;1331,4716796875;1309,04089355469;3050,40356445312
1070,24450683594;999,891906738281;2762,3623046875;1325,06701660156;1668,72045898438;2555,07299804688
944,211730957031;581,470520019531;2651,72778320312;1696,53039550781;550,088195800781;2321,46875
1046,63232421875;1164,380859375;3304,21484375;1036,89147949219;1034,73962402344;2262,89672851562
1340,56994628906;678,448364257812;2619,56201171875;1076,87670898438;1478,1181640625;3359,93139648438
1617,17687988281;496,228912353516;2686,76342773438;1384,05017089844;1304,7509765625;3115,06982421875
1534,34985351562;951,19873046875;3093,95068359375;1242,98571777344;1615,71337890625;3054,6142578125
1289,71203613281;796,004333496094;3484,990234375;1653,69348144531;1224,53479003906;2892,2099609375
1266,84020996094;1570,77575683594;3122,22802734375;1143,73583984375;1652,166015625;2760,65673828125
694,677917480469;1518,705078125;3356,55102539062;774,619506835938;2114,60034179688;2520,30004882812
1032,08093261719;572,571350097656;2517,70532226562;1392,62731933594;1280,96643066406;2761,08032226562
1227,978515625;1206,90698242188;2564,4462890625;848,558471679688;1209,17370605469;2812,92163085938
723,35009765625;1036,65490722656;3127,36791992188;884,400573730469;481,226715087891;2778,35229492188
887,12451171875;1203,67260742188;2375,4189453125;1394,44323730469;746,476684570312;3022,59375
1152,58251953125;742,693542480469;2608,3486328125;750,298950195312;458,392333984375;2581,080078125
1337,81799316406;1229,38439941406;2790,81884765625;959,174682617188;1241,517578125;2713,61157226562
1351,39489746094;1292,60229492188;2957,13232421875;551,054748535156;1569,89379882812;3381,3935546875
361,139251708984;1093,62634277344;3509,14379882812;1300,16174316406;1989,67834472656;2839,76171875
1626,30993652344;912,109497070312;3366,1005859375;863,437194824219;1186,05102539062;2597,7060546875
677,216003417969;494,105743408203;2414,33862304688;553,780029296875;49,9325561523438;2490,05639648438
1333,14013671875;1070,24108886719;2998,869140625;712,7080078125;993,382019042969;3161,57958984375
1499,29455566406;834,47412109375;2641,58081054688;786,835571289062;519,120910644531;2391,89599609375
1188,64794921875;935,562377929688;3397,6767578125;2004,10009765625;1835,91955566406;2872,22216796875
976,40185546875;840,292785644531;2517,07055664062;1267,34106445312;939,632507324219;3237,125
839,443054199219;1025,42529296875;3430,89599609375;443,096923828125;1662,86608886719;2944,60888671875
1408,34350585938;797,4990234375;2422,8046875;384,847076416016;1342,50219726562;3251,21997070312
1060,85852050781;1031,22692871094;2777,78149414062;589,111938476562;1182,86413574219;3099,7197265625
1485,29064941406;479,897399902344;2492,66821289062;1635,25280761719;1384,77551269531;2854,40795898438
1580,216796875;959,492248535156;2721,654296875;768,906433105469;1154,25732421875;2680,7509765625
1257,64038085938;851,104675292969;2402,14086914062;930,839050292969;1168,5078125;2966,13110351562
1173,44348144531;1058,01733398438;3058,36791992188;1596,24523925781;1229,43420410156;2725,55712890625
873,894409179688;977,85986328125;2620,98828125;250,416610717773;1045,19677734375;1912,24401855469
1175,94189453125;1214,89721679688;3190,0390625;1630,47143554688;1297,9375;2521,6806640625
1008,60626220703;653,040893554688;2347,53662109375;1254,85046386719;680,99853515625;2024,58557128906
575,581665039062;1005,25817871094;2859,7529296875;690,790161132812;667,468688964844;2854,27880859375
1626,67065429688;498,584686279297;2664,67626953125;1082,96081542969;310,523742675781;2876,67895507812
1174,10925292969;681,266845703125;2458,42236328125;1214,88562011719;1274,28466796875;3120,59594726562
909,773071289062;450,468597412109;3072,06811523438;496,478332519531;1280,21728515625;1849,56872558594
1089,18103027344;641,1669921875;2704,5029296875;971,1416015625;1257,69006347656;3020,15649414062
512,343627929688;892,791198730469;3481,44165039062;1009,66998291016;2135,96215820312;2984,31616210938
1304,3046875;988,796997070312;2913,203125;1184,900390625;655,476318359375;2467,03637695312
1215,08093261719;1481,98071289062;2743,00390625;2791,50390625;1012,99841308594;1777,0927734375
1358,49963378906;946,487731933594;2800,8046875;1283,24743652344;1046,26977539062;2590,73193359375
1070,18347167969;896,020324707031;3067,0615234375;971,23876953125;1387,68688964844;2829,85986328125
956,726867675781;738,298706054688;2595,54418945312;1146,87133789062;615,904235839844;2633,63989257812
1644,25158691406;506,753051757812;3324,01684570312;908,565856933594;491,362396240234;2421,59594726562
675,362121582031;1045,63403320312;2496,11279296875;767,122619628906;828,811340332031;2331,45190429688
667,372131347656;1183,77087402344;3401,32202148438;1633,08435058594;1272,58618164062;2422,99389648438
1004,16333007812;1104,00366210938;2961,142578125;1485,07397460938;1108,20629882812;1826,9921875
1480,4990234375;1267,640625;3270,875;1403,09802246094;1831,37573242188;2395,11010742188
747,113037109375;921,23388671875;2810,32446289062;1159,31433105469;1094,01879882812;2815,86987304688
912,474365234375;368,4931640625;2883,22729492188;790,978271484375;961,648864746094;2617,13232421875
928,120056152344;1100,28259277344;2954,72924804688;951,662475585938;1575,00805664062;2159,61108398438
546,552001953125;451,405120849609;3100,396484375;1353,85205078125;1282,38830566406;1688,71179199219
834,355529785156;299,131683349609;3047,86401367188;738,223693847656;972,599060058594;2234,9833984375
1070,5185546875;1534,36169433594;3313,49584960938;1670,32995605469;2187,68969726562;2815,44873046875
1415,4423828125;809,065734863281;2594,72265625;487,636169433594;592,814147949219;2044,55493164062
812,517395019531;783,56884765625;2472,80297851562;626,015869140625;1111,89562988281;2397,986328125
1272,77209472656;1175,84338378906;3372,21630859375;1793,97216796875;1544,97277832031;2696,55834960938
1422,73107910156;392,740173339844;3123,65649414062;1305,47143554688;1295,56091308594;3335,6796875
1226,38806152344;535,938842773438;3183,69018554688;1382,27380371094;1306,93310546875;3334,01782226562
995,372375488281;905,104064941406;2724,57836914062;248,695281982422;1092,1416015625;2190,9384765625
1209,3701171875;569,742065429688;3052,30737304688;1049,52709960938;984,800476074219;2731,20581054688
1558,67565917969;1172,10522460938;3278,95458984375;1551,30090332031;2379,17431640625;3146,13012695312
1560,87268066406;872,96337890625;2345,7470703125;1221,29052734375;546,689086914062;2427,39916992188
1008,09869384766;915,806396484375;3114,36157226562;1424,78662109375;1688,10900878906;1909,13427734375
1630,66638183594;1078,01318359375;2921,52221679688;788,446960449219;916,5087890625;3052,3623046875
907,242248535156;863,898742675781;3238,98950195312;979,660522460938;1484,46618652344;2628,65161132812
1028,86608886719;1410,48754882812;2648,68530273438;2066,2490234375;1371,0068359375;2999,81030273438
1200,11694335938;901,844787597656;2630,654296875;1312,23815917969;601,459533691406;2640,66284179688
1037,71350097656;736,184509277344;2667,89086914062;931,850524902344;1110,58947753906;3449,8408203125
1394,0908203125;612,013977050781;2454,24951171875;864,760375976562;1405,37829589844;3271,79418945312
1639,55151367188;1065,04174804688;2705,359375;1181,55590820312;638,808654785156;2315,37426757812
821,935974121094;866,885986328125;3424,73461914062;1410,28625488281;1248,40710449219;3083,68188476562
1107,134765625;793,085693359375;2855,85571289062;1904,66979980469;1023,40264892578;1792,77673339844
1120,15930175781;748,27880859375;3249,98559570312;905,273864746094;593,387512207031;2762,82885742188
1465,1591796875;641,753295898438;2389,44873046875;905,197998046875;1160,51953125;3025,20825195312
1311,81506347656;754,435791015625;2579,14672851562;994,147216796875;1129,03698730469;3264,03369140625
1385,30041503906;1420,06384277344;3303,68017578125;1030,01928710938;2074,08056640625;2088,08471679688
1013,22772216797;877,968017578125;3181,61401367188;630,354370117188;1250,46435546875;2893,94555664062
584,481567382812;1441,91064453125;3308,12158203125;715,208557128906;1552,25073242188;3174,7578125
1249,2265625;1024,15319824219;3091,54956054688;1624,98901367188;2337,51440429688;2900,45263671875
883,2255859375;397,039001464844;3425,1826171875;1116,28625488281;1744,97009277344;2766,79370117188
859,510986328125;796,981567382812;2349,88525390625;1092,03051757812;1271,85095214844;3212,39697265625
986,223266601562;732,530090332031;2428,27490234375;1388,44946289062;1121,08471679688;2886,32788085938
1340,09692382812;500,224609375;2640,537109375;1502,02819824219;1550,26525878906;2920,24829101562
1192,82958984375;1071,8193359375;2808,88720703125;748,8017578125;713,84228515625;3191,89794921875
652,72802734375;1126,18981933594;3150,00219726562;1097,97863769531;997,216247558594;2401,22924804688
916,795227050781;1040,77404785156;2633,39453125;1699,66027832031;1277,41027832031;3199,65454101562
712,654357910156;1511,05920410156;3549,31372070312;1679,56982421875;2062,32250976562;2003,84423828125
1250,0126953125;831,391784667969;3075,6220703125;785,279907226562;973,184387207031;2442,48803710938
1294,62768554688;1030,84912109375;2508,36865234375;1102,25891113281;1545,90515136719;3221,943359375
985,148132324219;498,709106445312;3329,78100585938;1225,09777832031;1726,93469238281;2841,16845703125
1176,23901367188;775,870910644531;2548,17822265625;821,200378417969;1184,05322265625;3143,12280273438
1470,43933105469;634,660461425781;3075,88232421875;585,944763183594;2751,07690429688;2039,92602539062
997,059692382812;657,000549316406;2567,986328125;422,479553222656;904,179748535156;2512,24731445312
1140,91748046875;601,041748046875;2795,12866210938;1202,76354980469;1294,03540039062;3347,19360351562
1152,71911621094;961,406616210938;3398,72094726562;1246,0615234375;1190,84655761719;2799,6884765625
1088,47485351562;722,847473144531;2994,837890625;784,888671875;523,740600585938;2085,8125
1037,47082519531;766,086547851562;2547,68920898438;1475,61950683594;1279,97448730469;3403,07788085938
1214,7734375;1170,00366210938;2533,52221679688;1002,94543457031;620,951538085938;3074,99609375
919,295349121094;1022,02850341797;2756,2626953125;957,688598632812;683,182983398438;2435,02734375
1218,00207519531;1131,32543945312;2338,82202148438;961,964294433594;1453,55554199219;3309,76049804688
841,840209960938;662,159606933594;2518,36059570312;1235,3203125;645,546691894531;2427,66162109375
793,820007324219;599,456237792969;2694,04809570312;918,167297363281;534,291687011719;2563,94360351562
747,717468261719;950,780517578125;2779,46655273438;1052,57727050781;864,775390625;3202,47680664062
1099,70812988281;1037,38513183594;3041,52661132812;603,426818847656;1193,41064453125;2662,63427734375
1176,53515625;881,740295410156;2822,67041015625;1063,28637695312;1670,89086914062;2131,71459960938
878,72119140625;945,682800292969;3276,20068359375;1260,69970703125;1055,74499511719;1747,25671386719
764,598449707031;1186,02380371094;3521,61743164062;1500,07727050781;1053,95690917969;2437,61279296875
1261,56335449219;875,567443847656;2994,36083984375;856,44677734375;741,795959472656;2538,76635742188
1290,2998046875;1012,57037353516;3034,57153320312;919,429077148438;1194,21850585938;1811,55981445312
1368,39575195312;1074,81848144531;2669,720703125;984,603637695312;999,711669921875;2493,607421875
1053,09216308594;885,468200683594;2690,49194335938;1356,97717285156;1417,79711914062;3357,47900390625
1023,98107910156;1121,96423339844;3463,98950195312;1373,56701660156;1251,6865234375;2522,68408203125
1369,97424316406;847,010864257812;2780,43920898438;601,159912109375;1192,97399902344;2211,61376953125
1350,67797851562;1677,73754882812;3572,97412109375;860,671875;1712,38256835938;3268,23852539062
1146,35473632812;757,552734375;2431,48608398438;65,3552932739258;806,072998046875;1852,04846191406
1111,66979980469;1224,89782714844;2836,68969726562;1390,12158203125;1010,35406494141;2717,27270507812
1155,27600097656;1069,85083007812;3226,02563476562;557,23193359375;756,236389160156;2162,28686523438
923,524719238281;1187,15930175781;2862,9501953125;1389,17346191406;1027,61547851562;3164,02905273438
1485,04919433594;417,067718505859;2362,72021484375;1397,96276855469;1215,74890136719;3337,5908203125
1365,05883789062;1396,46606445312;2722,30322265625;1081,88696289062;733,585632324219;2828,55078125
1021,24047851562;1144,41662597656;2488,21044921875;1714,18469238281;1446,57885742188;2961,0810546875
529,144348144531;1260,28076171875;2681,63916015625;1202,12158203125;1605,01391601562;3026,20874023438
1163,45239257812;1428,08996582031;3478,16528320312;1637,64172363281;1641,6669921875;3336,7861328125
1414,40283203125;692,485412597656;2574,41333007812;1440,45703125;1024,24645996094;2639,33544921875
1014,23840332031;1210,31420898438;3057,779296875;1527,90161132812;794,873352050781;3063,25268554688
1457,65637207031;999,830932617188;3150,38671875;896,928833007812;1273,69262695312;2673,81103515625
988,10791015625;1010,716796875;2672,57788085938;710,2099609375;978,889526367188;2973,20629882812
1066,90515136719;1301,34802246094;2622,43334960938;1346,25561523438;1551,15966796875;3273,57788085938
911,087524414062;1404,04638671875;2717,41772460938;1215,26208496094;1486,80627441406;1891,88256835938
1579,89001464844;1045,15783691406;3305,87280273438;1160,16455078125;1311,3701171875;2495,93408203125
1461,92346191406;945,535522460938;3100,841796875;1444,02685546875;1009,16387939453;2908,68212890625
528,118286132812;857,475952148438;2967,22143554688;1458,77709960938;1020,20599365234;3339,63916015625
990,798400878906;774,438110351562;2476,23193359375;995,867309570312;1309,05505371094;2293,45532226562
1359,99670410156;1077,94885253906;2531,736328125;1344,38647460938;1375,31005859375;2148,40405273438
1208,28527832031;758,589904785156;3101,2607421875;2141,4140625;1141,48852539062;3345,8544921875
992,863525390625;1219,06652832031;3090,908203125;1331,38977050781;966,367980957031;2846,77514648438
928,312683105469;970,593139648438;2957,86572265625;830,901489257812;1417,44665527344;1921,07348632812
872,24462890625;973,039855957031;2982,21655273438;726,475219726562;746,841064453125;2406,04028320312
681,51123046875;1123,41748046875;2855,72094726562;1309,70458984375;621,840270996094;2147,7109375
861,545227050781;806,427429199219;3056,86157226562;1357,638671875;841,548156738281;2035,4521484375
1612,72778320312;1119,16479492188;3333,77490234375;1397,845703125;1391,62060546875;3260,64672851562
1646,88452148438;781,218200683594;2410,04077148438;1022,46661376953;1487,66674804688;2676,08422851562
1215,8125;891,738586425781;2862,99975585938;1836,39562988281;1395,29943847656;2152,03784179688
830,632995605469;1289,44836425781;2681,22412109375;899,732177734375;385,209594726562;2705,55029296875
1382,25708007812;948,886413574219;3200,09936523438;1222,94567871094;1327,73901367188;3081,92651367188
1149,49938964844;1468,93737792969;3456,72924804688;1076,26062011719;1295,92980957031;3338,19677734375
1447,8037109375;701,252868652344;3343,58447265625;1325,31103515625;1919,81384277344;2641,52075195312
1154,0126953125;1040,08337402344;3268,17163085938;1024,76013183594;2899,69213867188;1870,75744628906
1155,43969726562;445,182067871094;3104,47412109375;877,871154785156;1419,0498046875;2035,333984375
1169,29809570312;563,844177246094;2868,64965820312;1094,55627441406;1127,56469726562;3065,068359375
1307,228515625;717,424865722656;2448,70532226562;1371,5625;661,132995605469;3301,6787109375
1399,45642089844;985,520568847656;3429,89086914062;1572,17944335938;1906,51257324219;2631,30493164062
1049,36022949219;595,17626953125;2547,36352539062;860,031921386719;1284,34130859375;3260,48486328125
1179,99377441406;783,752624511719;2406,03173828125;1669,40283203125;1198,8828125;2321,40893554688
1070,20593261719;1206,11413574219;2698,5185546875;1354,36987304688;719,155517578125;2168,529296875
1184,35595703125;934,080688476562;3025,02124023438;1550,42333984375;1768,95739746094;3192,01489257812
967,398864746094;939,227355957031;2444,26635742188;1153,31958007812;568,982116699219;2583,33544921875
1134,83325195312;879,133666992188;2349,20166015625;765,938354492188;680,270080566406;2343,54174804688
764,391296386719;939,249938964844;2853,82153320312;1068,50988769531;473,117492675781;2888,52905273438
1285,36987304688;666,613220214844;2465,60009765625;479,588165283203;857,943420410156;2248,53955078125
972,308715820312;638,289001464844;2528,71923828125;1185,92590332031;759,901977539062;2467,0986328125
952,00537109375;788,338928222656;2661,41137695312;956,107543945312;739,405090332031;2662,37231445312
1005,11828613281;712,968200683594;2356,20434570312;1595,60229492188;1341,90771484375;2518,85327148438
992,080078125;487,58642578125;2965,03515625;857,772888183594;2642,41967773438;1835,51135253906
1377,3876953125;867,702697753906;3399,30053710938;1377,5947265625;620,346984863281;2415,28515625
1337,1650390625;373,830993652344;2971,19189453125;751,713073730469;586,8466796875;2383,3623046875
1297,36877441406;1127,83386230469;3051,53466796875;1189,38195800781;722,182373046875;2200,25463867188
1247,78088378906;854,38916015625;2519,00073242188;2023,53698730469;1819,02648925781;2757,8818359375
982,020568847656;976,892395019531;2815,37329101562;1678,58129882812;1273,07177734375;1963,86096191406
1446,82019042969;1146,32250976562;3003,84228515625;1308,56616210938;724,87451171875;2517,69506835938
1238,70397949219;816,412475585938;3132,87963867188;1153,17346191406;960,600402832031;1815,61975097656
1320,48645019531;1155,12731933594;2677,83618164062;1008,19934082031;1407,55078125;3147,6591796875
1587,38647460938;934,891418457031;2343,203125;1791,91552734375;1452,36547851562;2319,2978515625
796,113891601562;714,575012207031;2479,55346679688;197,095703125;1004,59710693359;1847,32421875
912,359985351562;571,037658691406;2679,3955078125;632,171081542969;370,133148193359;2668,4873046875
1478,41760253906;992,4169921875;3316,63598632812;991,518005371094;920,70068359375;2640,43237304688
1312,39025878906;1228,68786621094;3428,90380859375;737,405822753906;871,258972167969;2726,3203125
1270,22827148438;1488,17443847656;2943,45629882812;775,558471679688;1206,24267578125;3189,08569335938
1446,64782714844;772,807434082031;2804,86962890625;1014,02490234375;660,840087890625;2467,4169921875
1154,32592773438;1337,48229980469;3452,39624023438;1124,02978515625;677,932067871094;2397,06030273438
1334,27368164062;806,358276367188;2612,67016601562;1495,84106445312;1511,23010253906;3108,06909179688
1223,60278320312;939,346557617188;2928,74462890625;1237,04711914062;1341,66943359375;2524,79809570312
1224,13305664062;1146,78527832031;2899,70629882812;1156,34619140625;1418,09448242188;3280,33984375
1559,25231933594;262,877288818359;3368,19750976562;1597,88586425781;1729,98327636719;2810,45385742188
1179,59704589844;952,656127929688;2921,88452148438;979,086853027344;1062,9912109375;1778,31640625
1075,38659667969;933,819030761719;2945,39135742188;1096,92822265625;1106,54907226562;3287,66625976562
1216,73217773438;1000,23834228516;2529,26416015625;1356,45092773438;1161,5703125;2294,76538085938
1585,30480957031;776,691223144531;3373,23461914062;1215,49011230469;683,068725585938;1905,85974121094
652,921752929688;1087,44470214844;2880,27099609375;892,158447265625;265,968231201172;2563,36547851562
1014,06616210938;660,208984375;2538,91333007812;633,771911621094;361,648651123047;2483,7265625
1110,58447265625;694,775390625;2728,11596679688;625,569519042969;1388,70263671875;2431,40454101562
1145,25476074219;1134,462890625;3092,40234375;1186,45849609375;1630,75109863281;1909,65405273438
1029,52197265625;1217,39782714844;3437,36328125;1543,15197753906;2020,44860839844;2831,62084960938
1448,84765625;728,132751464844;2507,57739257812;1155,4619140625;1621,73657226562;3349,98583984375
1626,69165039062;1508,39953613281;3460,27221679688;1536,1650390625;1922,75366210938;2449,65942382812
1461,53796386719;902,1162109375;2609,59448242188;1392,26599121094;447,180755615234;2329,001953125
1112,87536621094;879,257568359375;3117,03076171875;1267,630859375;1605,06872558594;2072,52954101562
1152,60534667969;936,996704101562;3126,19311523438;765,975280761719;1326,70434570312;3163,94995117188
1607,03894042969;1324,65051269531;3447,33642578125;1636,89611816406;1316,4765625;2303,18359375
1359,03576660156;1477,82104492188;3282,00537109375;1047,51098632812;1513,35815429688;2302,66552734375
1095,59460449219;800,114074707031;2538,13940429688;412,379211425781;784,795654296875;1657,89392089844
1635,74572753906;604,989929199219;2407,5556640625;1555,38854980469;1348,52905273438;2828,2421875
683,805236816406;960,850830078125;2743,8740234375;1508,80541992188;1607,00659179688;3038,42504882812
1282,6162109375;1042,20324707031;3352,9150390625;1563,45751953125;1009,42065429688;3140,89892578125
1335,36108398438;581,461303710938;3111,94604492188;1402,76184082031;1073,26098632812;2577,1171875
1145,07958984375;798,45654296875;2588,02490234375;1885,28100585938;844,051696777344;3095,45288085938
1376,19323730469;1001,46771240234;2411,6318359375;997,011291503906;775,000061035156;3244,73779296875
560,758728027344;1226,44213867188;2921,50463867188;1062,53210449219;620,0400390625;3035,41381835938
721,029418945312;1273,07531738281;3407,28833007812;1261,91589355469;908,924255371094;1774,89624023438
1337,18347167969;490,238983154297;2467,83666992188;2328,525390625;1112,0966796875;3051,37646484375
1481,42041015625;800,744689941406;3446,79150390625;1546,35522460938;1317,35559082031;2796,27587890625
1568,01501464844;929,013305664062;2693,10888671875;729,383972167969;947,339599609375;2442,77734375
